+ACI-date+ACI-,+ACI-product+ACI-,+ACI-sales+ACI-,+ACI-day+AF8-of+AF8-week+ACI-,+ACI-month+ACI-,+ACI-quarter+ACI-,+ACI-year+ACI-,+ACI-day+AF8-of+AF8-year+ACI-,+ACI-sales+AF8-rolling+AF8-7+ACI-,+ACI-sales+AF8-rolling+AF8-30+ACI-,+ACI-sales+AF8-lag+AF8-1+ACI-,+ACI-sales+AF8-lag+AF8-7+ACI-,,
2024+AC0-06+AC0-18,+ACI-Widget C+ACI-,16,1,6,2,2024,170,+ACI-18.142857142857142+ACI-,+ACI-16.6+ACI-,+ACI-17.0+ACI-,+ACI-14.0+ACI-,,
2024+AC0-06+AC0-19,+ACI-Widget C+ACI-,13,2,6,2,2024,171,+ACI-17.0+ACI-,+ACI-16.733333333333334+ACI-,+ACI-16.0+ACI-,+ACI-21.0+ACI-,,
2024+AC0-06+AC0-20,+ACI-Widget C+ACI-,23,3,6,2,2024,172,+ACI-18.0+ACI-,+ACI-16.8+ACI-,+ACI-13.0+ACI-,+ACI-16.0+ACI-,,
2024+AC0-06+AC0-21,+ACI-Widget C+ACI-,17,4,6,2,2024,173,+ACI-17.714285714285715+ACI-,+ACI-17.1+ACI-,+ACI-23.0+ACI-,+ACI-19.0+ACI-,,
2024+AC0-06+AC0-22,+ACI-Widget C+ACI-,17,5,6,2,2024,174,+ACI-17.714285714285715+ACI-,+ACI-17.233333333333334+ACI-,+ACI-17.0+ACI-,+ACI-17.0+ACI-,,
2024+AC0-06+AC0-23,+ACI-Widget C+ACI-,24,6,6,2,2024,175,+ACI-18.142857142857142+ACI-,+ACI-17.633333333333333+ACI-,+ACI-17.0+ACI-,+ACI-21.0+ACI-,,
2024+AC0-06+AC0-24,+ACI-Widget C+ACI-,19,0,6,2,2024,176,+ACI-18.428571428571427+ACI-,+ACI-17.633333333333333+ACI-,+ACI-24.0+ACI-,+ACI-17.0+ACI-,,
2024+AC0-06+AC0-25,+ACI-Widget C+ACI-,31,1,6,2,2024,177,+ACI-20.571428571428573+ACI-,+ACI-18.233333333333334+ACI-,+ACI-19.0+ACI-,+ACI-16.0+ACI-,,
2024+AC0-06+AC0-26,+ACI-Widget C+ACI-,22,2,6,2,2024,178,+ACI-21.857142857142858+ACI-,+ACI-18.533333333333335+ACI-,+ACI-31.0+ACI-,+ACI-13.0+ACI-,,
2024+AC0-06+AC0-27,+ACI-Widget C+ACI-,23,3,6,2,2024,179,+ACI-21.857142857142858+ACI-,+ACI-18.766666666666666+ACI-,+ACI-22.0+ACI-,+ACI-23.0+ACI-,,
2024+AC0-06+AC0-28,+ACI-Widget C+ACI-,30,4,6,2,2024,180,+ACI-23.714285714285715+ACI-,+ACI-18.933333333333334+ACI-,+ACI-23.0+ACI-,+ACI-17.0+ACI-,,
2024+AC0-06+AC0-29,+ACI-Widget C+ACI-,19,5,6,2,2024,181,+ACI-24.0+ACI-,+ACI-19.166666666666668+ACI-,+ACI-30.0+ACI-,+ACI-17.0+ACI-,,
2024+AC0-06+AC0-30,+ACI-Widget C+ACI-,18,6,6,2,2024,182,+ACI-23.142857142857142+ACI-,+ACI-19.2+ACI-,+ACI-19.0+ACI-,+ACI-24.0+ACI-,,
2024+AC0-07+AC0-01,+ACI-Widget C+ACI-,14,0,7,3,2024,183,+ACI-22.428571428571427+ACI-,+ACI-19.066666666666666+ACI-,+ACI-18.0+ACI-,+ACI-19.0+ACI-,,
2024+AC0-07+AC0-02,+ACI-Widget C+ACI-,9,1,7,3,2024,184,+ACI-19.285714285714285+ACI-,+ACI-18.8+ACI-,+ACI-14.0+ACI-,+ACI-31.0+ACI-,,
2024+AC0-07+AC0-03,+ACI-Widget C+ACI-,16,2,7,3,2024,185,+ACI-18.428571428571427+ACI-,+ACI-18.8+ACI-,+ACI-9.0+ACI-,+ACI-22.0+ACI-,,
2024+AC0-07+AC0-04,+ACI-Widget C+ACI-,11,3,7,3,2024,186,+ACI-16.714285714285715+ACI-,+ACI-18.5+ACI-,+ACI-16.0+ACI-,+ACI-23.0+ACI-,,
2024+AC0-07+AC0-05,+ACI-Widget C+ACI-,14,4,7,3,2024,187,+ACI-14.428571428571429+ACI-,+ACI-18.333333333333332+ACI-,+ACI-11.0+ACI-,+ACI-30.0+ACI-,,
2024+AC0-07+AC0-06,+ACI-Widget C+ACI-,14,5,7,3,2024,188,+ACI-13.714285714285714+ACI-,+ACI-18.4+ACI-,+ACI-14.0+ACI-,+ACI-19.0+ACI-,,
2024+AC0-07+AC0-07,+ACI-Widget C+ACI-,15,6,7,3,2024,189,+ACI-13.285714285714286+ACI-,+ACI-18.066666666666666+ACI-,+ACI-14.0+ACI-,+ACI-18.0+ACI-,,
2024+AC0-07+AC0-08,+ACI-Widget C+ACI-,18,0,7,3,2024,190,+ACI-13.857142857142858+ACI-,+ACI-18.133333333333333+ACI-,+ACI-15.0+ACI-,+ACI-14.0+ACI-,,
2024+AC0-07+AC0-09,+ACI-Widget C+ACI-,18,1,7,3,2024,191,+ACI-15.142857142857142+ACI-,+ACI-18.033333333333335+ACI-,+ACI-18.0+ACI-,+ACI-9.0+ACI-,,
2024+AC0-07+AC0-10,+ACI-Widget C+ACI-,25,2,7,3,2024,192,+ACI-16.428571428571427+ACI-,+ACI-18.366666666666667+ACI-,+ACI-18.0+ACI-,+ACI-16.0+ACI-,,
2024+AC0-07+AC0-11,+ACI-Widget C+ACI-,22,3,7,3,2024,193,+ACI-18.0+ACI-,+ACI-18.633333333333333+ACI-,+ACI-25.0+ACI-,+ACI-11.0+ACI-,,
2024+AC0-07+AC0-12,+ACI-Widget C+ACI-,21,4,7,3,2024,194,+ACI-19.0+ACI-,+ACI-18.633333333333333+ACI-,+ACI-22.0+ACI-,+ACI-14.0+ACI-,,
2024+AC0-07+AC0-13,+ACI-Widget C+ACI-,20,5,7,3,2024,195,+ACI-19.857142857142858+ACI-,+ACI-18.766666666666666+ACI-,+ACI-21.0+ACI-,+ACI-14.0+ACI-,,
2024+AC0-07+AC0-14,+ACI-Widget C+ACI-,22,6,7,3,2024,196,+ACI-20.857142857142858+ACI-,+ACI-18.866666666666667+ACI-,+ACI-20.0+ACI-,+ACI-15.0+ACI-,,
2024+AC0-07+AC0-15,+ACI-Widget C+ACI-,19,0,7,3,2024,197,+ACI-21.0+ACI-,+ACI-18.933333333333334+ACI-,+ACI-22.0+ACI-,+ACI-18.0+ACI-,,
2024+AC0-07+AC0-16,+ACI-Widget C+ACI-,12,1,7,3,2024,198,+ACI-20.142857142857142+ACI-,+ACI-18.633333333333333+ACI-,+ACI-19.0+ACI-,+ACI-18.0+ACI-,,
2024+AC0-07+AC0-17,+ACI-Widget C+ACI-,24,2,7,3,2024,199,+ACI-20.0+ACI-,+ACI-18.866666666666667+ACI-,+ACI-12.0+ACI-,+ACI-25.0+ACI-,,
2024+AC0-07+AC0-18,+ACI-Widget C+ACI-,20,3,7,3,2024,200,+ACI-19.714285714285715+ACI-,+ACI-19.0+ACI-,+ACI-24.0+ACI-,+ACI-22.0+ACI-,,
2024+AC0-07+AC0-19,+ACI-Widget C+ACI-,13,4,7,3,2024,201,+ACI-18.571428571428573+ACI-,+ACI-19.0+ACI-,+ACI-20.0+ACI-,+ACI-21.0+ACI-,,
2024+AC0-07+AC0-20,+ACI-Widget C+ACI-,22,5,7,3,2024,202,+ACI-18.857142857142858+ACI-,+ACI-18.966666666666665+ACI-,+ACI-13.0+ACI-,+ACI-20.0+ACI-,,
2024+AC0-07+AC0-21,+ACI-Widget C+ACI-,15,6,7,3,2024,203,+ACI-17.857142857142858+ACI-,+ACI-18.9+ACI-,+ACI-22.0+ACI-,+ACI-22.0+ACI-,,
2024+AC0-07+AC0-22,+ACI-Widget C+ACI-,16,0,7,3,2024,204,+ACI-17.428571428571427+ACI-,+ACI-18.866666666666667+ACI-,+ACI-15.0+ACI-,+ACI-19.0+ACI-,,
2024+AC0-07+AC0-23,+ACI-Widget C+ACI-,23,1,7,3,2024,205,+ACI-19.0+ACI-,+ACI-18.833333333333332+ACI-,+ACI-16.0+ACI-,+ACI-12.0+ACI-,,
2024+AC0-07+AC0-24,+ACI-Widget C+ACI-,26,2,7,3,2024,206,+ACI-19.285714285714285+ACI-,+ACI-19.066666666666666+ACI-,+ACI-23.0+ACI-,+ACI-24.0+ACI-,,
2024+AC0-07+AC0-25,+ACI-Widget C+ACI-,21,3,7,3,2024,207,+ACI-19.428571428571427+ACI-,+ACI-18.733333333333334+ACI-,+ACI-26.0+ACI-,+ACI-20.0+ACI-,,
2024+AC0-07+AC0-26,+ACI-Widget C+ACI-,17,4,7,3,2024,208,+ACI-20.0+ACI-,+ACI-18.566666666666666+ACI-,+ACI-21.0+ACI-,+ACI-13.0+ACI-,,
2024+AC0-07+AC0-27,+ACI-Widget C+ACI-,19,5,7,3,2024,209,+ACI-19.571428571428573+ACI-,+ACI-18.433333333333334+ACI-,+ACI-17.0+ACI-,+ACI-22.0+ACI-,,
2024+AC0-07+AC0-28,+ACI-Widget C+ACI-,21,6,7,3,2024,210,+ACI-20.428571428571427+ACI-,+ACI-18.133333333333333+ACI-,+ACI-19.0+ACI-,+ACI-15.0+ACI-,,
2024+AC0-07+AC0-29,+ACI-Widget C+ACI-,19,0,7,3,2024,211,+ACI-20.857142857142858+ACI-,+ACI-18.133333333333333+ACI-,+ACI-21.0+ACI-,+ACI-16.0+ACI-,,
2024+AC0-07+AC0-30,+ACI-Widget C+ACI-,22,1,7,3,2024,212,+ACI-20.714285714285715+ACI-,+ACI-18.266666666666666+ACI-,+ACI-19.0+ACI-,+ACI-23.0+ACI-,,
2024+AC0-07+AC0-31,+ACI-Widget C+ACI-,13,2,7,3,2024,213,+ACI-18.857142857142858+ACI-,+ACI-18.233333333333334+ACI-,+ACI-22.0+ACI-,+ACI-26.0+ACI-,,
2024+AC0-08+AC0-01,+ACI-Widget C+ACI-,20,3,8,3,2024,214,+ACI-18.714285714285715+ACI-,+ACI-18.6+ACI-,+ACI-13.0+ACI-,+ACI-21.0+ACI-,,
2024+AC0-08+AC0-02,+ACI-Widget C+ACI-,20,4,8,3,2024,215,+ACI-19.142857142857142+ACI-,+ACI-18.733333333333334+ACI-,+ACI-20.0+ACI-,+ACI-17.0+ACI-,,
2024+AC0-08+AC0-03,+ACI-Widget C+ACI-,24,5,8,3,2024,216,+ACI-19.857142857142858+ACI-,+ACI-19.166666666666668+ACI-,+ACI-20.0+ACI-,+ACI-19.0+ACI-,,
2024+AC0-08+AC0-04,+ACI-Widget C+ACI-,20,6,8,3,2024,217,+ACI-19.714285714285715+ACI-,+ACI-19.366666666666667+ACI-,+ACI-24.0+ACI-,+ACI-21.0+ACI-,,
2024+AC0-08+AC0-05,+ACI-Widget C+ACI-,21,0,8,3,2024,218,+ACI-20.0+ACI-,+ACI-19.6+ACI-,+ACI-20.0+ACI-,+ACI-19.0+ACI-,,
2024+AC0-08+AC0-06,+ACI-Widget C+ACI-,26,1,8,3,2024,219,+ACI-20.571428571428573+ACI-,+ACI-19.966666666666665+ACI-,+ACI-21.0+ACI-,+ACI-22.0+ACI-,,
2024+AC0-08+AC0-07,+ACI-Widget C+ACI-,24,2,8,3,2024,220,+ACI-22.142857142857142+ACI-,+ACI-20.166666666666668+ACI-,+ACI-26.0+ACI-,+ACI-13.0+ACI-,,
2024+AC0-08+AC0-08,+ACI-Widget C+ACI-,11,3,8,3,2024,221,+ACI-20.857142857142858+ACI-,+ACI-19.933333333333334+ACI-,+ACI-24.0+ACI-,+ACI-20.0+ACI-,,
2024+AC0-08+AC0-09,+ACI-Widget C+ACI-,12,4,8,3,2024,222,+ACI-19.714285714285715+ACI-,+ACI-19.5+ACI-,+ACI-11.0+ACI-,+ACI-20.0+ACI-,,
2024+AC0-08+AC0-10,+ACI-Widget C+ACI-,24,5,8,3,2024,223,+ACI-19.714285714285715+ACI-,+ACI-19.566666666666666+ACI-,+ACI-12.0+ACI-,+ACI-24.0+ACI-,,
2024+AC0-08+AC0-11,+ACI-Widget C+ACI-,15,6,8,3,2024,224,+ACI-19.0+ACI-,+ACI-19.366666666666667+ACI-,+ACI-24.0+ACI-,+ACI-20.0+ACI-,,
2024+AC0-08+AC0-12,+ACI-Widget C+ACI-,22,0,8,3,2024,225,+ACI-19.142857142857142+ACI-,+ACI-19.433333333333334+ACI-,+ACI-15.0+ACI-,+ACI-21.0+ACI-,,
2024+AC0-08+AC0-13,+ACI-Widget C+ACI-,19,1,8,3,2024,226,+ACI-18.142857142857142+ACI-,+ACI-19.333333333333332+ACI-,+ACI-22.0+ACI-,+ACI-26.0+ACI-,,
2024+AC0-08+AC0-14,+ACI-Widget C+ACI-,14,2,8,3,2024,227,+ACI-16.714285714285715+ACI-,+ACI-19.166666666666668+ACI-,+ACI-19.0+ACI-,+ACI-24.0+ACI-,,
2024+AC0-08+AC0-15,+ACI-Widget C+ACI-,17,3,8,3,2024,228,+ACI-17.571428571428573+ACI-,+ACI-19.333333333333332+ACI-,+ACI-14.0+ACI-,+ACI-11.0+ACI-,,
2024+AC0-08+AC0-16,+ACI-Widget C+ACI-,20,4,8,3,2024,229,+ACI-18.714285714285715+ACI-,+ACI-19.2+ACI-,+ACI-17.0+ACI-,+ACI-12.0+ACI-,,
2024+AC0-08+AC0-17,+ACI-Widget C+ACI-,19,5,8,3,2024,230,+ACI-18.0+ACI-,+ACI-19.166666666666668+ACI-,+ACI-20.0+ACI-,+ACI-24.0+ACI-,,
2024+AC0-08+AC0-18,+ACI-Widget C+ACI-,23,6,8,3,2024,231,+ACI-19.142857142857142+ACI-,+ACI-19.5+ACI-,+ACI-19.0+ACI-,+ACI-15.0+ACI-,,
2024+AC0-08+AC0-19,+ACI-Widget C+ACI-,19,0,8,3,2024,232,+ACI-18.714285714285715+ACI-,+ACI-19.4+ACI-,+ACI-23.0+ACI-,+ACI-22.0+ACI-,,
2024+AC0-08+AC0-20,+ACI-Widget C+ACI-,23,1,8,3,2024,233,+ACI-19.285714285714285+ACI-,+ACI-19.666666666666668+ACI-,+ACI-19.0+ACI-,+ACI-19.0+ACI-,,
2024+AC0-08+AC0-21,+ACI-Widget C+ACI-,17,2,8,3,2024,234,+ACI-19.714285714285715+ACI-,+ACI-19.7+ACI-,+ACI-23.0+ACI-,+ACI-14.0+ACI-,,
2024+AC0-08+AC0-22,+ACI-Widget C+ACI-,30,3,8,3,2024,235,+ACI-21.571428571428573+ACI-,+ACI-19.933333333333334+ACI-,+ACI-17.0+ACI-,+ACI-17.0+ACI-,,
2024+AC0-08+AC0-23,+ACI-Widget C+ACI-,20,4,8,3,2024,236,+ACI-21.571428571428573+ACI-,+ACI-19.733333333333334+ACI-,+ACI-30.0+ACI-,+ACI-20.0+ACI-,,
2024+AC0-08+AC0-24,+ACI-Widget C+ACI-,19,5,8,3,2024,237,+ACI-21.571428571428573+ACI-,+ACI-19.666666666666668+ACI-,+ACI-20.0+ACI-,+ACI-19.0+ACI-,,
2024+AC0-08+AC0-25,+ACI-Widget C+ACI-,18,6,8,3,2024,238,+ACI-20.857142857142858+ACI-,+ACI-19.7+ACI-,+ACI-19.0+ACI-,+ACI-23.0+ACI-,,
2024+AC0-08+AC0-26,+ACI-Widget C+ACI-,20,0,8,3,2024,239,+ACI-21.0+ACI-,+ACI-19.733333333333334+ACI-,+ACI-18.0+ACI-,+ACI-19.0+ACI-,,
2024+AC0-08+AC0-27,+ACI-Widget C+ACI-,27,1,8,3,2024,240,+ACI-21.571428571428573+ACI-,+ACI-19.933333333333334+ACI-,+ACI-20.0+ACI-,+ACI-23.0+ACI-,,
2024+AC0-08+AC0-28,+ACI-Widget C+ACI-,25,2,8,3,2024,241,+ACI-22.714285714285715+ACI-,+ACI-20.133333333333333+ACI-,+ACI-27.0+ACI-,+ACI-17.0+ACI-,,
2024+AC0-08+AC0-29,+ACI-Widget C+ACI-,27,3,8,3,2024,242,+ACI-22.285714285714285+ACI-,+ACI-20.3+ACI-,+ACI-25.0+ACI-,+ACI-30.0+ACI-,,
2024+AC0-08+AC0-30,+ACI-Widget C+ACI-,30,4,8,3,2024,243,+ACI-23.714285714285715+ACI-,+ACI-20.866666666666667+ACI-,+ACI-27.0+ACI-,+ACI-20.0+ACI-,,
2024+AC0-08+AC0-31,+ACI-Widget C+ACI-,19,5,8,3,2024,244,+ACI-23.714285714285715+ACI-,+ACI-20.833333333333332+ACI-,+ACI-30.0+ACI-,+ACI-19.0+ACI-,,
2024+AC0-09+AC0-01,+ACI-Widget C+ACI-,21,6,9,3,2024,245,+ACI-24.142857142857142+ACI-,+ACI-20.866666666666667+ACI-,+ACI-19.0+ACI-,+ACI-18.0+ACI-,,
2024+AC0-09+AC0-02,+ACI-Widget C+ACI-,33,0,9,3,2024,246,+ACI-26.0+ACI-,+ACI-21.166666666666668+ACI-,+ACI-21.0+ACI-,+ACI-20.0+ACI-,,
2024+AC0-09+AC0-03,+ACI-Widget C+ACI-,23,1,9,3,2024,247,+ACI-25.428571428571427+ACI-,+ACI-21.266666666666666+ACI-,+ACI-33.0+ACI-,+ACI-27.0+ACI-,,
2024+AC0-09+AC0-04,+ACI-Widget C+ACI-,25,2,9,3,2024,248,+ACI-25.428571428571427+ACI-,+ACI-21.4+ACI-,+ACI-23.0+ACI-,+ACI-25.0+ACI-,,
2024+AC0-09+AC0-05,+ACI-Widget C+ACI-,28,3,9,3,2024,249,+ACI-25.571428571428573+ACI-,+ACI-21.466666666666665+ACI-,+ACI-25.0+ACI-,+ACI-27.0+ACI-,,
2024+AC0-09+AC0-06,+ACI-Widget C+ACI-,35,4,9,3,2024,250,+ACI-26.285714285714285+ACI-,+ACI-21.833333333333332+ACI-,+ACI-28.0+ACI-,+ACI-30.0+ACI-,,
2024+AC0-09+AC0-07,+ACI-Widget C+ACI-,23,5,9,3,2024,251,+ACI-26.857142857142858+ACI-,+ACI-22.233333333333334+ACI-,+ACI-35.0+ACI-,+ACI-19.0+ACI-,,
2024+AC0-09+AC0-08,+ACI-Widget C+ACI-,22,6,9,3,2024,252,+ACI-27.0+ACI-,+ACI-22.566666666666666+ACI-,+ACI-23.0+ACI-,+ACI-21.0+ACI-,,
2024+AC0-09+AC0-09,+ACI-Widget C+ACI-,25,0,9,3,2024,253,+ACI-25.857142857142858+ACI-,+ACI-22.6+ACI-,+ACI-22.0+ACI-,+ACI-33.0+ACI-,,
2024+AC0-09+AC0-10,+ACI-Widget C+ACI-,19,1,9,3,2024,254,+ACI-25.285714285714285+ACI-,+ACI-22.733333333333334+ACI-,+ACI-25.0+ACI-,+ACI-23.0+ACI-,,
2024+AC0-09+AC0-11,+ACI-Widget C+ACI-,20,2,9,3,2024,255,+ACI-24.571428571428573+ACI-,+ACI-22.666666666666668+ACI-,+ACI-19.0+ACI-,+ACI-25.0+ACI-,,
2024+AC0-09+AC0-12,+ACI-Widget C+ACI-,26,3,9,3,2024,256,+ACI-24.285714285714285+ACI-,+ACI-22.9+ACI-,+ACI-20.0+ACI-,+ACI-28.0+ACI-,,
2024+AC0-09+AC0-13,+ACI-Widget C+ACI-,19,4,9,3,2024,257,+ACI-22.0+ACI-,+ACI-23.066666666666666+ACI-,+ACI-26.0+ACI-,+ACI-35.0+ACI-,,
2024+AC0-09+AC0-14,+ACI-Widget C+ACI-,24,5,9,3,2024,258,+ACI-22.142857142857142+ACI-,+ACI-23.3+ACI-,+ACI-19.0+ACI-,+ACI-23.0+ACI-,,
2024+AC0-09+AC0-15,+ACI-Widget C+ACI-,18,6,9,3,2024,259,+ACI-21.571428571428573+ACI-,+ACI-23.233333333333334+ACI-,+ACI-24.0+ACI-,+ACI-22.0+ACI-,,
2024+AC0-09+AC0-16,+ACI-Widget C+ACI-,33,0,9,3,2024,260,+ACI-22.714285714285715+ACI-,+ACI-23.7+ACI-,+ACI-18.0+ACI-,+ACI-25.0+ACI-,,
2024+AC0-09+AC0-17,+ACI-Widget C+ACI-,21,1,9,3,2024,261,+ACI-23.0+ACI-,+ACI-23.633333333333333+ACI-,+ACI-33.0+ACI-,+ACI-19.0+ACI-,,
2024+AC0-09+AC0-18,+ACI-Widget C+ACI-,12,2,9,3,2024,262,+ACI-21.857142857142858+ACI-,+ACI-23.4+ACI-,+ACI-21.0+ACI-,+ACI-20.0+ACI-,,
2024+AC0-09+AC0-19,+ACI-Widget C+ACI-,28,3,9,3,2024,263,+ACI-22.142857142857142+ACI-,+ACI-23.566666666666666+ACI-,+ACI-12.0+ACI-,+ACI-26.0+ACI-,,
2024+AC0-09+AC0-20,+ACI-Widget C+ACI-,22,4,9,3,2024,264,+ACI-22.571428571428573+ACI-,+ACI-23.733333333333334+ACI-,+ACI-28.0+ACI-,+ACI-19.0+ACI-,,
2024+AC0-09+AC0-21,+ACI-Widget C+ACI-,21,5,9,3,2024,265,+ACI-22.142857142857142+ACI-,+ACI-23.433333333333334+ACI-,+ACI-22.0+ACI-,+ACI-24.0+ACI-,,
2024+AC0-09+AC0-22,+ACI-Widget C+ACI-,29,6,9,3,2024,266,+ACI-23.714285714285715+ACI-,+ACI-23.733333333333334+ACI-,+ACI-21.0+ACI-,+ACI-18.0+ACI-,,
2024+AC0-09+AC0-23,+ACI-Widget C+ACI-,18,0,9,3,2024,267,+ACI-21.571428571428573+ACI-,+ACI-23.7+ACI-,+ACI-29.0+ACI-,+ACI-33.0+ACI-,,
2024+AC0-09+AC0-24,+ACI-Widget C+ACI-,27,1,9,3,2024,268,+ACI-22.428571428571427+ACI-,+ACI-24.0+ACI-,+ACI-18.0+ACI-,+ACI-21.0+ACI-,,
2024+AC0-09+AC0-25,+ACI-Widget C+ACI-,14,2,9,3,2024,269,+ACI-22.714285714285715+ACI-,+ACI-23.8+ACI-,+ACI-27.0+ACI-,+ACI-12.0+ACI-,,
2024+AC0-09+AC0-26,+ACI-Widget C+ACI-,38,3,9,3,2024,270,+ACI-24.142857142857142+ACI-,+ACI-24.166666666666668+ACI-,+ACI-14.0+ACI-,+ACI-28.0+ACI-,,
2024+AC0-09+AC0-27,+ACI-Widget C+ACI-,26,4,9,3,2024,271,+ACI-24.714285714285715+ACI-,+ACI-24.2+ACI-,+ACI-38.0+ACI-,+ACI-22.0+ACI-,,
2024+AC0-09+AC0-28,+ACI-Widget C+ACI-,22,5,9,3,2024,272,+ACI-24.857142857142858+ACI-,+ACI-24.033333333333335+ACI-,+ACI-26.0+ACI-,+ACI-21.0+ACI-,,
2024+AC0-09+AC0-29,+ACI-Widget C+ACI-,35,6,9,3,2024,273,+ACI-25.714285714285715+ACI-,+ACI-24.2+ACI-,+ACI-22.0+ACI-,+ACI-29.0+ACI-,,
2024+AC0-09+AC0-30,+ACI-Widget C+ACI-,18,0,9,3,2024,274,+ACI-25.714285714285715+ACI-,+ACI-24.166666666666668+ACI-,+ACI-35.0+ACI-,+ACI-18.0+ACI-,,
2024+AC0-10+AC0-01,+ACI-Widget C+ACI-,23,1,10,4,2024,275,+ACI-25.142857142857142+ACI-,+ACI-24.233333333333334+ACI-,+ACI-18.0+ACI-,+ACI-27.0+ACI-,,
2024+AC0-10+AC0-02,+ACI-Widget C+ACI-,32,2,10,4,2024,276,+ACI-27.714285714285715+ACI-,+ACI-24.2+ACI-,+ACI-23.0+ACI-,+ACI-14.0+ACI-,,
2024+AC0-10+AC0-03,+ACI-Widget C+ACI-,22,3,10,4,2024,277,+ACI-25.428571428571427+ACI-,+ACI-24.166666666666668+ACI-,+ACI-32.0+ACI-,+ACI-38.0+ACI-,,
2024+AC0-10+AC0-04,+ACI-Widget C+ACI-,34,4,10,4,2024,278,+ACI-26.571428571428573+ACI-,+ACI-24.466666666666665+ACI-,+ACI-22.0+ACI-,+ACI-26.0+ACI-,,
2024+AC0-10+AC0-05,+ACI-Widget C+ACI-,29,5,10,4,2024,279,+ACI-27.571428571428573+ACI-,+ACI-24.5+ACI-,+ACI-34.0+ACI-,+ACI-22.0+ACI-,,
2024+AC0-10+AC0-06,+ACI-Widget C+ACI-,24,6,10,4,2024,280,+ACI-26.0+ACI-,+ACI-24.133333333333333+ACI-,+ACI-29.0+ACI-,+ACI-35.0+ACI-,,
2024+AC0-10+AC0-07,+ACI-Widget C+ACI-,24,0,10,4,2024,281,+ACI-26.857142857142858+ACI-,+ACI-24.166666666666668+ACI-,+ACI-24.0+ACI-,+ACI-18.0+ACI-,,
2024+AC0-10+AC0-08,+ACI-Widget C+ACI-,25,1,10,4,2024,282,+ACI-27.142857142857142+ACI-,+ACI-24.266666666666666+ACI-,+ACI-24.0+ACI-,+ACI-23.0+ACI-,,
2024+AC0-10+AC0-09,+ACI-Widget C+ACI-,19,2,10,4,2024,283,+ACI-25.285714285714285+ACI-,+ACI-24.066666666666666+ACI-,+ACI-25.0+ACI-,+ACI-32.0+ACI-,,
2024+AC0-10+AC0-10,+ACI-Widget C+ACI-,31,3,10,4,2024,284,+ACI-26.571428571428573+ACI-,+ACI-24.466666666666665+ACI-,+ACI-19.0+ACI-,+ACI-22.0+ACI-,,
2024+AC0-10+AC0-11,+ACI-Widget C+ACI-,28,4,10,4,2024,285,+ACI-25.714285714285715+ACI-,+ACI-24.733333333333334+ACI-,+ACI-31.0+ACI-,+ACI-34.0+ACI-,,
2024+AC0-10+AC0-12,+ACI-Widget C+ACI-,21,5,10,4,2024,286,+ACI-24.571428571428573+ACI-,+ACI-24.566666666666666+ACI-,+ACI-28.0+ACI-,+ACI-29.0+ACI-,,
2024+AC0-10+AC0-13,+ACI-Widget C+ACI-,26,6,10,4,2024,287,+ACI-24.857142857142858+ACI-,+ACI-24.8+ACI-,+ACI-21.0+ACI-,+ACI-24.0+ACI-,,
2024+AC0-10+AC0-14,+ACI-Widget C+ACI-,42,0,10,4,2024,288,+ACI-27.428571428571427+ACI-,+ACI-25.4+ACI-,+ACI-26.0+ACI-,+ACI-24.0+ACI-,,
2024+AC0-10+AC0-15,+ACI-Widget C+ACI-,28,1,10,4,2024,289,+ACI-27.857142857142858+ACI-,+ACI-25.733333333333334+ACI-,+ACI-42.0+ACI-,+ACI-25.0+ACI-,,
2024+AC0-10+AC0-16,+ACI-Widget C+ACI-,27,2,10,4,2024,290,+ACI-29.0+ACI-,+ACI-25.533333333333335+ACI-,+ACI-28.0+ACI-,+ACI-19.0+ACI-,,
2024+AC0-10+AC0-17,+ACI-Widget C+ACI-,20,3,10,4,2024,291,+ACI-27.428571428571427+ACI-,+ACI-25.5+ACI-,+ACI-27.0+ACI-,+ACI-31.0+ACI-,,
2024+AC0-10+AC0-18,+ACI-Widget C+ACI-,30,4,10,4,2024,292,+ACI-27.714285714285715+ACI-,+ACI-26.1+ACI-,+ACI-20.0+ACI-,+ACI-28.0+ACI-,,
2024+AC0-10+AC0-19,+ACI-Widget C+ACI-,22,5,10,4,2024,293,+ACI-27.857142857142858+ACI-,+ACI-25.9+ACI-,+ACI-30.0+ACI-,+ACI-21.0+ACI-,,
2024+AC0-10+AC0-20,+ACI-Widget C+ACI-,27,6,10,4,2024,294,+ACI-28.0+ACI-,+ACI-26.066666666666666+ACI-,+ACI-22.0+ACI-,+ACI-26.0+ACI-,,
2024+AC0-10+AC0-21,+ACI-Widget C+ACI-,24,0,10,4,2024,295,+ACI-25.428571428571427+ACI-,+ACI-26.166666666666668+ACI-,+ACI-27.0+ACI-,+ACI-42.0+ACI-,,
2024+AC0-10+AC0-22,+ACI-Widget C+ACI-,22,1,10,4,2024,296,+ACI-24.571428571428573+ACI-,+ACI-25.933333333333334+ACI-,+ACI-24.0+ACI-,+ACI-28.0+ACI-,,
2024+AC0-10+AC0-23,+ACI-Widget C+ACI-,24,2,10,4,2024,297,+ACI-24.142857142857142+ACI-,+ACI-26.133333333333333+ACI-,+ACI-22.0+ACI-,+ACI-27.0+ACI-,,
